,question_id,question_category,question_text,entity_pct_pos,entity_percentile,group_pct_pos,group_percentile,num_respondents,survey_name,survey_date,entity,work_setting,position,report_type,benchmark_date,group_entity_pct_pos_diff
1161,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,34.0,1.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-31.0
1162,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,37.0,6.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-20.0
1163,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,22.0,1.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-44.0
1164,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,68.0,8.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-13.0
1165,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,10.0,1.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-30.0
1166,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,21.0,3.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-41.0
1167,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,74.0,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-1.0
1168,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
1169,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
1170,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
1171,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
1172,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
1173,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
1174,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
1175,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,18.0
1176,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,21.0
1177,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,71.0,77.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,6.0
1178,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,71.0,91.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,10.0
1179,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,57.0,77.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,38.0
1180,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,42.0,72.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,10.0
1181,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,71.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,-4.0
1182,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,18.0
1183,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,71.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,18.0
1184,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,71.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,25.0
1185,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,19.0
1186,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,21.0
1187,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,29.0
1188,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,20.0
1189,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,
1190,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,57.0,98.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,17.0
1191,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,
1192,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,100.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,25.0
1193,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,100.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,31.0
1194,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,71.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,46.0
1195,q20,GME Questions,My Program Director is an effective leader.,64.0,,86.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,22.0
1196,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,86.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,35.0
1197,q22,GME Questions,The curriculum is of high educational value.,66.0,,100.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,34.0
1198,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,100.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,24.0
1199,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,86.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,40.0
1225,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,58.0,21.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-10.0
1226,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,82.0,99.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,17.0
1227,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,58.0,18.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-7.0
1228,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,75.0,97.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,14.0
1229,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,25.0,23.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,6.0
1230,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,25.0,3.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-7.0
1231,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,75.0,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,0.0
1232,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,58.0,15.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-10.0
1233,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,58.0,91.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,5.0
1234,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,95.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,4.0
1235,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,92.0,99.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,11.0
1236,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,58.0,39.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-7.0
1237,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,42.0,11.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-15.0
1238,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,50.0,3.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-16.0
1239,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,83.0,95.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,2.0
1240,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,25.0,6.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-15.0
1241,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,64.0,99.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,2.0
1242,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,58.0,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-17.0
1243,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1244,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1245,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1246,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1247,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1248,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1249,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1475,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,100.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,32.0
1476,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,97.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,32.0
1477,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,97.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,32.0
1478,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,88.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,27.0
1479,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,23.0,5.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,4.0
1480,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,33.0,15.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,1.0
1481,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,100.0,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,25.0
1482,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,93.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,25.0
1483,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,50.0,71.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,-3.0
1484,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,82.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,36.0
1485,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,19.0
1486,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,97.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,32.0
1487,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,97.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,40.0
1488,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,79.0,92.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,13.0
1489,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1490,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,91.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,51.0
1491,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1492,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,90.0,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,15.0
1493,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1494,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1495,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1496,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1497,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1498,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1499,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1625,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,48.0,6.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-20.0
1626,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,53.0,16.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-12.0
1627,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,68.0,64.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,3.0
1628,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,67.0,75.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,6.0
1629,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,21.0,27.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,2.0
1630,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,42.0,57.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,10.0
1631,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,68.0,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-7.0
1632,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,62.0,31.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-6.0
1633,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,63.0,96.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,10.0
1634,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,39.0,48.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-7.0
1635,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,82.0,87.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,1.0
1636,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,67.0,81.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,2.0
1637,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,48.0,24.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-9.0
1638,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,57.0,4.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-9.0
1639,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,71.0,17.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-10.0
1640,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,31.0,24.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-9.0
1641,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,52.0,89.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-10.0
1642,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,70.0,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-5.0
1643,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1644,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1645,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1646,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1647,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1648,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1649,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1700,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,50.0,8.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-18.0
1701,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,46.0,4.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-19.0
1702,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,50.0,5.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-15.0
1703,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,43.0,7.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-18.0
1704,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,21.0,62.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,2.0
1705,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,36.0,53.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,4.0
1706,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,60.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-15.0
1707,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,63.0,37.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1708,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,39.0,21.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-14.0
1709,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,54.0,97.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,8.0
1710,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,69.0,38.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-12.0
1711,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,61.0,57.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-4.0
1712,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,52.0,42.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1713,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,63.0,9.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-3.0
1714,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,
1715,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,29.0,13.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-11.0
1716,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,
1717,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,85.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,10.0
1718,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,65.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-4.0
1719,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,19.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-6.0
1720,q20,GME Questions,My Program Director is an effective leader.,64.0,,61.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-3.0
1721,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,46.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1722,q22,GME Questions,The curriculum is of high educational value.,66.0,,61.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1723,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,73.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-3.0
1724,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,41.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1875,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,81.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,13.0
1876,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,75.0,95.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,10.0
1877,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,63.0,44.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,-2.0
1878,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,58.0,34.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,-3.0
1879,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,19.0,23.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,0.0
1880,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,38.0,7.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,6.0
1881,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,78.0,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,3.0
1882,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,72.0,84.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,4.0
1883,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,59.0,92.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,6.0
1884,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,95.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,4.0
1885,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,81.0,83.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,0.0
1886,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,74.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,9.0
1887,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,67.0,91.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,10.0
1888,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,72.0,56.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,6.0
