,question_id,question_category,question_text,fac_pct_pos,fac_percentile,group_pct_pos,group_percentile,num_respondents,survey_name,survey_date,location,work_setting,position,report_type,benchmark_date,group_fac_pct_pos_diff
986,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,34.0,1.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-31.0
987,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,37.0,6.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-20.0
988,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,22.0,1.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-44.0
989,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,68.0,8.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-13.0
990,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,10.0,1.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-30.0
991,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,21.0,3.0,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-41.0
992,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,74.0,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,-1.0
993,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
994,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
995,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
996,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
997,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
998,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
999,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,41.0,score,20201201,PPMC,all,therapist-pt-ot-speech-pta-ota,summary,20200901,
1000,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,18.0
1001,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,21.0
1002,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,71.0,77.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,6.0
1003,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,71.0,91.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,10.0
1004,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,57.0,77.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,38.0
1005,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,42.0,72.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,10.0
1006,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,71.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,-4.0
1007,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,18.0
1008,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,71.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,18.0
1009,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,71.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,25.0
1010,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,19.0
1011,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,21.0
1012,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,29.0
1013,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,20.0
1014,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,
1015,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,57.0,98.0,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,17.0
1016,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,
1017,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,100.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,25.0
1018,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,100.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,31.0
1019,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,71.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,46.0
1020,q20,GME Questions,My Program Director is an effective leader.,64.0,,86.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,22.0
1021,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,86.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,35.0
1022,q22,GME Questions,The curriculum is of high educational value.,66.0,,100.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,34.0
1023,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,100.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,24.0
1024,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,86.0,,7.0,score,20201201,PPMC,all,physician-fellow,summary,20200901,40.0
1050,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,58.0,21.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-10.0
1051,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,82.0,99.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,17.0
1052,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,58.0,18.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-7.0
1053,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,75.0,97.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,14.0
1054,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,25.0,23.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,6.0
1055,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,25.0,3.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-7.0
1056,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,75.0,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,0.0
1057,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,58.0,15.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-10.0
1058,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,58.0,91.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,5.0
1059,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,95.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,4.0
1060,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,92.0,99.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,11.0
1061,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,58.0,39.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-7.0
1062,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,42.0,11.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-15.0
1063,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,50.0,3.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-16.0
1064,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,83.0,95.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,2.0
1065,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,25.0,6.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-15.0
1066,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,64.0,99.0,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,2.0
1067,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,58.0,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,-17.0
1068,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1069,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1070,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1071,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1072,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1073,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1074,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,12.0,score,20201201,PPMC,all,counselor-therapist-lcsw-lmhc-lac-lpc,summary,20200901,
1225,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,100.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,32.0
1226,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,97.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,32.0
1227,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,97.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,32.0
1228,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,88.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,27.0
1229,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,23.0,5.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,4.0
1230,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,33.0,15.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,1.0
1231,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,100.0,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,25.0
1232,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,93.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,25.0
1233,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,50.0,71.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,-3.0
1234,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,82.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,36.0
1235,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,19.0
1236,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,97.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,32.0
1237,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,97.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,40.0
1238,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,79.0,92.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,13.0
1239,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1240,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,91.0,99.0,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,51.0
1241,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1242,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,90.0,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,15.0
1243,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1244,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1245,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1246,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1247,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1248,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1249,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,34.0,score,20201201,PPMC,all,executive-director-administrator,summary,20200901,
1300,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,48.0,6.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-20.0
1301,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,53.0,16.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-12.0
1302,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,68.0,64.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,3.0
1303,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,67.0,75.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,6.0
1304,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,21.0,27.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,2.0
1305,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,42.0,57.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,10.0
1306,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,68.0,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-7.0
1307,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,62.0,31.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-6.0
1308,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,63.0,96.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,10.0
1309,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,39.0,48.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-7.0
1310,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,82.0,87.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,1.0
1311,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,67.0,81.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,2.0
1312,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,48.0,24.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-9.0
1313,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,57.0,4.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-9.0
1314,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,71.0,17.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-10.0
1315,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,31.0,24.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-9.0
1316,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,52.0,89.0,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-10.0
1317,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,70.0,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,-5.0
1318,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1319,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1320,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1321,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1322,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1323,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1324,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,71.0,score,20201201,PPMC,all,admin-support-clerk-secretary-receptionist,summary,20200901,
1375,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,50.0,8.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-18.0
1376,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,46.0,4.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-19.0
1377,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,50.0,5.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-15.0
1378,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,43.0,7.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-18.0
1379,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,21.0,62.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,2.0
1380,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,36.0,53.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,4.0
1381,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,60.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-15.0
1382,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,63.0,37.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1383,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,39.0,21.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-14.0
1384,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,54.0,97.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,8.0
1385,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,69.0,38.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-12.0
1386,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,61.0,57.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-4.0
1387,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,52.0,42.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1388,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,63.0,9.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-3.0
1389,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,
1390,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,29.0,13.0,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-11.0
1391,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,
1392,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,85.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,10.0
1393,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,65.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-4.0
1394,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,19.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-6.0
1395,q20,GME Questions,My Program Director is an effective leader.,64.0,,61.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-3.0
1396,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,46.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1397,q22,GME Questions,The curriculum is of high educational value.,66.0,,61.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1398,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,73.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-3.0
1399,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,41.0,,56.0,score,20201201,PPMC,all,physician-resident,summary,20200901,-5.0
1450,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,81.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,13.0
1451,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,75.0,95.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,10.0
1452,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,63.0,44.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,-2.0
1453,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,58.0,34.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,-3.0
1454,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,19.0,23.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,0.0
1455,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,38.0,7.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,6.0
1456,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,78.0,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,3.0
1457,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,72.0,84.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,4.0
1458,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,59.0,92.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,6.0
1459,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,95.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,4.0
1460,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,81.0,83.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,0.0
1461,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,74.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,9.0
1462,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,67.0,91.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,10.0
1463,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,72.0,56.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,6.0
