,question_id,question_category,question_text,fac_pct_pos,fac_percentile,group_pct_pos,group_percentile,num_respondents,survey_name,survey_date,location,work_setting,position,report_type,benchmark_date,group_fac_pct_pos_diff
1110,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,86.0,69.0,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,5.0
1111,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,43.0,15.0,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,-22.0
1112,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,43.0,26.0,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,-14.0
1113,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,60.0,24.0,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,-6.0
1114,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,71.0,36.0,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,-10.0
1115,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,33.0,50.0,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,-7.0
1116,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,33.0,36.0,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,-29.0
1117,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,83.0,,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,8.0
1118,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,
1119,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,
1120,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,
1121,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,
1122,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,
1123,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,
1124,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,7.0,score,20201201,PPMC,registration-access,all,summary,20200901,
1150,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,100.0,99.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,32.0
1151,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,100.0,99.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,35.0
1152,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,90.0,87.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,25.0
1153,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,100.0,99.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,39.0
1154,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,40.0,74.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,21.0
1155,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,60.0,49.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,28.0
1156,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,100.0,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,25.0
1157,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,100.0,99.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,32.0
1158,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,90.0,98.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,37.0
1159,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,90.0,98.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,44.0
1160,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,19.0
1161,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,90.0,94.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,25.0
1162,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,80.0,87.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,23.0
1163,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,80.0,68.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,14.0
1164,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,100.0,99.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,19.0
1165,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,80.0,98.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,40.0
1166,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,56.0,78.0,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,-6.0
1167,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,100.0,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,25.0
1168,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,
1169,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,
1170,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,
1171,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,
1172,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,
1173,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,
1174,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,10.0,score,20201201,PPMC,pharmacy-leadership,all,summary,20200901,
1175,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,50.0,18.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-18.0
1176,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,71.0,54.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,6.0
1177,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,38.0,7.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-27.0
1178,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,75.0,68.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,14.0
1179,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,12.0,3.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-7.0
1180,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,12.0,2.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-20.0
1181,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,88.0,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,13.0
1182,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,88.0,89.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,20.0
1183,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,50.0,60.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-3.0
1184,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,63.0,85.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,17.0
1185,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,75.0,44.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-6.0
1186,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,63.0,52.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-2.0
1187,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,25.0,7.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-32.0
1188,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,50.0,12.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-16.0
1189,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,75.0,44.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-6.0
1190,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,38.0,58.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-2.0
1191,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,43.0,57.0,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-19.0
1192,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,71.0,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,-4.0
1193,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,
1194,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,
1195,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,
1196,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,
1197,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,
1198,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,
1199,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,8.0,score,20201201,PPMC,social-work,all,summary,20200901,
1200,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,69.0,46.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,1.0
1201,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,69.0,49.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,4.0
1202,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,77.0,63.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,12.0
1203,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,77.0,70.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,16.0
1204,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,23.0,27.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,4.0
1205,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,46.0,20.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,14.0
1206,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,77.0,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,2.0
1207,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,77.0,69.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,9.0
1208,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,77.0,91.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,24.0
1209,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,33.0,37.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,-13.0
1210,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,85.0,66.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,4.0
1211,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,77.0,77.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,12.0
1212,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,85.0,92.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,28.0
1213,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,69.0,41.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,3.0
1214,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,82.0,63.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,1.0
1215,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,85.0,99.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,45.0
1216,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,73.0,95.0,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,11.0
1217,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,92.0,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,17.0
1218,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,
1219,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,
1220,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,
1221,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,
1222,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,
1223,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,
1224,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,13.0,score,20201201,PPMC,hematology-oncology-infusion,all,summary,20200901,
1250,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,77.0,61.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,9.0
1251,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,70.0,51.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,5.0
1252,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,69.0,49.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,4.0
1253,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,68.0,55.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,7.0
1254,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,12.0,20.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,-7.0
1255,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,19.0,9.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,-13.0
1256,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,68.0,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,-7.0
1257,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,78.0,70.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,10.0
1258,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,55.0,66.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,2.0
1259,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,60.0,83.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,14.0
1260,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,95.0,85.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,14.0
1261,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,73.0,71.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,8.0
1262,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,74.0,78.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,17.0
1263,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,74.0,52.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,8.0
1264,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,88.0,79.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,7.0
1265,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,51.0,82.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,11.0
1266,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,70.0,94.0,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,8.0
1267,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,95.0,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,20.0
1268,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,
1269,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,
1270,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,
1271,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,
1272,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,
1273,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,
1274,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,42.0,score,20201201,PPMC,pac3-hvicu,all,summary,20200901,
1275,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,69.0,46.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,1.0
1276,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,60.0,32.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,-5.0
1277,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,100.0,99.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,35.0
1278,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,94.0,92.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,33.0
1279,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,37.0,45.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,18.0
1280,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,43.0,35.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,11.0
1281,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,75.0,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,0.0
1282,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,75.0,66.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,7.0
1283,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,27.0,16.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,-26.0
1284,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,31.0,31.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,-15.0
1285,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,88.0,74.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,7.0
1286,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,75.0,75.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,10.0
1287,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,69.0,71.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,12.0
1288,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,80.0,68.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,14.0
1289,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,100.0,99.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,19.0
1290,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,31.0,42.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,-9.0
1291,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,60.0,85.0,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,-2.0
1292,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,87.0,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,12.0
1293,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,
1294,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,
1295,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,
1296,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,
1297,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,
1298,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,
1299,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,16.0,score,20201201,PPMC,cardiac-catheterization,all,summary,20200901,
1325,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,67.0,43.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-1.0
1326,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,64.0,39.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-1.0
1327,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,67.0,46.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,2.0
1328,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,73.0,64.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,12.0
1329,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,40.0,30.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,21.0
1330,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,60.0,44.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,28.0
1331,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,47.0,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-28.0
1332,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,60.0,33.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-8.0
1333,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,53.0,63.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,0.0
1334,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,20.0,14.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-26.0
1335,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,19.0
1336,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,47.0,20.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-18.0
1337,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,67.0,69.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,10.0
1338,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,47.0,8.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-19.0
1339,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,50.0,7.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-31.0
1340,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,36.0,54.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-4.0
1341,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,31.0,31.0,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,-31.0
1342,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,87.0,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,12.0
1343,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,
1344,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,
1345,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,
1346,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,
1347,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,
1348,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,
1349,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,15.0,score,20201201,PPMC,patient-progression,all,summary,20200901,
